Area,Year,Total Export Value per 1000 USD,Total Crops and Livestock Yielded per 100g/ha,Total Crop Emissions,Total Fertilizers Used in Tonnes,Total FDI Inflows per million USD,Total Land Use per 1000/ha,Total Pesticides Used in Tonnes
Lebanon,2003,11.149944369464782,11.573444460293349,0.017577932274068564,8.850310600542231,7.459618612144256,5.866903786787685,6.2556430988265115
Lebanon,2004,11.245368952415737,12.079666663905378,0.01852730461388362,8.898851220659207,7.41238529937311,5.875254792426565,6.255612933368974
Lebanon,2005,11.229347182663346,12.07427688867524,0.01976994702362333,8.425817760325074,7.610602881695425,5.887107801009164,6.255601963886076
Lebanon,2007,11.503196205512312,11.96339516831633,0.0195738429571039,8.716371865276615,7.65588076096855,5.956743694379592,6.255629387367708
Lebanon,2008,11.675459477687584,12.07329810927474,0.019867984637466335,8.591423234041134,7.822172321997138,5.941705163396999,6.255714395381821
Lebanon,2009,11.732208574357958,11.715468678902154,0.01659487357183666,9.96199228190869,7.920570014042494,5.941267143241069,6.255744557778911
Lebanon,2010,11.885322007706604,11.8244073125272,0.012455441267345825,10.139699623259212,7.649027152811055,5.918445725204477,6.255933737520793
Lebanon,2011,11.998000366545275,11.838538958256565,0.016348957821333054,10.183331486884263,7.619649490186221,5.930253816063085,6.255856973244656
Lebanon,2013,12.086741145997165,11.74531890386468,0.01798725501438689,10.139915803505504,7.749060444129078,5.939074159906058,6.255769235427133
Lebanon,2014,12.141572345884374,11.800803018314374,0.0170209843343029,10.139915803505504,7.626866522033937,5.940171252720432,6.255739073774381
Lebanon,2015,12.076256025538544,11.819622354477177,0.018134570195482695,10.139915803505504,7.251877553233834,5.94236183410025,6.255706169115627
Lebanon,2016,12.053136290958696,11.861335448021622,0.01873997137405271,10.139915803505504,7.488636992258427,5.9478173850017875,6.255645841095712
Lesotho,2015,9.780872973122298,11.02014275117103,0.05175402156981403,5.528105460580915,5.3352010239897325,7.002913932155367,3.405466035758708
Lesotho,2016,9.81772351093653,11.05842976379192,0.02264173048082465,1.8099267731835038,4.398543170150158,7.052072049750376,3.4907333469730104
Lesotho,2017,9.897851154367478,11.06310399883098,0.08475466586480822,6.401585466752341,3.762534945342174,7.074187375378905,3.8715828824301237
Lesotho,2018,9.429553740665328,11.050966192947513,0.0674872942296519,7.664815785285735,3.7270994022458344,7.07957044757391,3.4551066957289027
Lesotho,2020,9.924664724908316,11.053290296970745,0.0252615564021993,1.0626396282092923,3.3658391833848524,7.079465175181498,4.498994523373424
Libya,2003,10.440061011376722,11.058121292074247,0.044224200448653966,10.819798284210286,4.6443908991413725,10.42098586432007,6.3943659550768235
Libya,2004,10.820600554948836,11.035050941343924,0.044208254664320365,11.231901180182515,5.776103136235827,10.420156073285376,6.662961864030762
Libya,2006,10.793126253412856,11.019430279355028,0.03915660853452156,11.07443600653965,7.146772179452637,10.42011133444833,6.449184050098617
Libya,2007,11.227896681027463,11.039846890700847,0.03910852737351254,11.289794413577894,8.268603618770554,10.420093935471142,6.210918801327067
Libya,2008,11.51676027658521,11.040987521700321,0.0390764719817929,8.987321812850125,8.419602413022773,10.420093935471142,6.261055043205657
Libya,2009,11.378525123490407,11.051683341393066,0.03901235811554452,10.08838911159347,7.71356127768102,10.420088964030638,6.341141625500219
Libya,2010,11.50028465772483,11.044758370483883,0.04718570310672325,10.448743588106625,7.747812704856703,10.41966134929522,6.362018973850675
Libya,2011,11.652703947851315,11.035609834749557,0.057073225026299475,10.8594027621935,4.882801922586371,10.419656375952338,6.187758348382879
Libya,2013,12.217941762832279,11.04441760539197,0.06535069123812962,9.446808094292654,5.872117789475416,10.419698648578457,5.92771571408466
Libya,2014,12.151207349948953,11.048218008432105,0.06588136911351272,9.42014198075244,4.356708826689592,10.419648915891639,5.766991988054086
Libya,2015,12.02288059087196,11.05482581252361,0.05481956976410662,9.42014198075244,5.980906506636724,10.419648915891639,5.575352334206057
Libya,2016,11.94620144964666,11.046630505654186,0.06669244976691133,9.42014198075244,6.089044875446846,10.419648915891639,5.35544765499247
Lithuania,2005,11.638817386418312,11.360944281933868,7.405088944228994,11.612810618151714,5.5625231446444205,7.460572772697195,5.640665165340723
Lithuania,2006,11.925190456931885,11.213992186264033,7.405237048201212,11.81704175288543,5.937708396940814,7.52132184746688,5.7827168760775045
Lithuania,2008,12.557394642142793,11.445357767915763,7.405575426988874,11.355332199572658,6.022563529572193,7.433199133864542,6.3283870791563865
Lithuania,2009,12.339182074140403,11.531440771649939,7.403309587533031,11.455173198364037,2.2337837210270344,7.443387850265427,6.315205287430948
Lithuania,2010,12.479945273757853,11.416279949557577,7.403069490404806,11.060851216376548,5.307677059642723,7.459148016789113,5.908894806582198
Lithuania,2015,12.76028454204296,11.621542671847749,7.398048110346275,0.0,5.641919011174157,7.564794892659289,6.548000085738552
Luxembourg,2002,11.318162331746144,11.389953835561908,0.5845592401430462,9.045447586386253,11.699434609483724,4.545657559312191,3.7726295665757945
Luxembourg,2003,11.577145576045696,11.342235003970186,0.5832113995047137,9.177610547353265,11.459267052578992,4.545657559312191,3.772662411073523
Luxembourg,2008,12.005639815294366,11.694927178953257,0.584159725130369,8.974125723195014,11.006720019997099,4.53120604964335,3.7725638743438776
Luxembourg,2009,11.967256395761309,11.655358835900547,0.583945965516181,8.589436330611235,11.587918811527015,4.529922076945763,3.7726295665757945
Luxembourg,2010,12.024692645332655,11.604544750888886,0.5834997112554146,8.737973953541259,11.577741725490116,4.531304748523018,3.7726295665757945
Luxembourg,2017,12.11806162133245,11.349464915817192,0.5811536035990202,8.164149551068657,,4.45239010492262,3.6906992258958553
Luxembourg,2018,12.212497209585111,11.706820072698408,0.5810790337736655,8.036320466982612,,4.453867037835192,3.6887723055165877
Luxembourg,2019,12.139755617119054,11.665925483040091,0.5645275151535359,8.099972860617136,7.561831800018192,4.453816028143071,3.645673668238405
Luxembourg,2020,12.168734648620555,11.701165583583185,0.5640819900664222,8.059453254741836,10.322161933313762,4.455900472277392,3.7023948511316007
Luxembourg,2021,12.276971628398709,11.638132724598139,0.5641862796882772,8.120873734057385,10.562286826474015,4.458527455964987,3.574149787891305
Madagascar,2006,9.70178692873167,10.986909289191944,6.636811841761084,7.2061918143317785,4.644724564622701,9.856742603180633,3.4500328962771634
Madagascar,2007,9.898684369030107,10.967536628673013,6.6374497560233605,8.008222988149706,5.5891044846023945,9.856742603583655,3.0850142189991265
Madagascar,2008,10.129985471662911,10.973815711071397,6.636357429271783,8.18454861992935,5.968807560100277,9.933212198629999,3.6120883985294454
Madagascar,2009,9.999172662045526,10.976791357185803,6.636330515210598,7.5480289699350145,6.102296949649255,9.933212198225535,3.3923808522575825
Madagascar,2010,9.96197656222214,10.977700026653427,6.637486969689428,7.635625895600468,5.67089576302853,9.933212198629999,4.003081736375113
Madagascar,2011,10.48329338104218,10.989548676567678,6.635320112793103,8.14757773620177,5.654889065490521,9.933418454229404,4.495004493142223
Malawi,2002,10.359710464460132,11.774378825179888,4.995866210569744,9.85454555865933,2.1236036318648925,8.152606078660252,3.349553148509817
Malawi,2004,10.405061763648714,11.762982132905138,4.997742426001373,9.871699151200142,3.632861480900766,8.17068071990061,2.780060737078482
Malawi,2005,10.597199157112199,11.77379840818055,4.998102530521098,10.086483881620046,3.939886001671103,8.114692916919005,4.448048430215879
Malawi,2006,10.800151091724553,11.804894019136784,5.000127390050264,10.364821766317302,3.0789238644407555,8.126586380829256,4.218281463452862
Malawi,2007,10.932107214175836,11.823784811779753,5.001315667640581,10.267866742410348,4.248423810926789,8.126836454146558,4.999709153962702
Malawi,2008,11.16374203231254,11.829410979428763,5.011665207997257,10.023977809249345,1.1888591665158879,8.143629173856521,5.091556736448481
Malawi,2010,11.63411712909076,11.832901342820541,5.011875080798572,9.991463208049494,2.186051276738094,8.228710798793687,5.065925826966067
Malawi,2011,11.38622875781864,11.840573820471066,5.013909705134172,9.802626159887923,6.010814949616925,8.228777516610705,4.907466818606389
Malawi,2012,11.09194498862296,11.813670256489807,5.014201483233629,10.793962916766278,,8.228813097626459,5.24534503178183
Malawi,2013,11.288506100151967,11.86563911880358,5.007395273114723,10.56719047429418,5.40126866036017,8.23513085418655,5.877686760970295
Malawi,2014,11.36693921673119,11.922992694327299,4.972860157815299,11.257263887226374,5.697087968033802,8.245681886704602,6.341648155341252
Malawi,2016,11.270801800502321,11.907994906714448,4.9718297836233,10.776664749649415,4.03851789356869,8.257744339666754,6.341650357084813
Maldives,2002,8.70157928225907,10.790962056392242,1.6666527779320972e-05,2.03688192726104,3.245368961882647,2.3978952727983707,2.958549482426275
Maldives,2003,8.803273982501045,10.789025219320667,1.6666527779320972e-05,2.0476928433652555,3.4894825192963688,2.3978952727983707,3.0401478035843765
Maldives,2004,8.804433499637902,10.87899014404213,1.6666527779320972e-05,2.4729304587412844,3.9877555515324246,2.3642786619993856,3.052191368853645
Maldives,2005,8.79103830652442,10.819604936052992,1.6666527779320972e-05,3.708682081410116,4.307181650608976,2.2934526094307732,3.667315276198096
Maldives,2007,9.205919503209145,10.938787234992471,1.6666527779320972e-05,2.451005098112319,4.89359259182547,2.217225244042889,3.7525973261110956
Maldives,2008,9.399849002732141,10.793917879104237,1.6666527779320972e-05,2.5083790059731426,5.205409175657221,2.217225244042889,3.181935177055918
Maldives,2010,9.50439791121385,10.512772936421575,1.6666527779320972e-05,4.922411060681417,5.3820560633236365,2.2221635256834715,3.2614243281141566
Maldives,2011,9.691956865691516,10.452639258623318,1.6666527779320972e-05,4.228350842069834,6.0509842387137995,2.2221635256834715,3.370909980723699
Maldives,2020,9.771789410158053,10.301678117047603,1.6666527779320972e-05,3.3737234046614004,6.090657427193846,2.2022623713661766,4.817764960749554
Maldives,2021,10.223542944034552,10.376407065347266,1.6666527779320972e-05,2.33214389523559,6.467435825089282,2.1819571052054307,4.641839570345103
Malta,2002,9.818916377648321,11.514926319068813,0.0010327998119497661,5.603794705300765,,2.4383866341531073,3.5552256050123336
Malta,2003,9.987652521235455,11.463200864351013,0.0010827469512377475,5.381048764145501,6.62443949905313,2.334381867076045,3.5668732276132453
Malta,2004,9.948618251244321,11.436907978546312,0.0010993954433009636,5.737744630556016,5.309257687397377,2.4423470353692043,3.581811131777747
Malta,2005,9.943008701323334,11.489667073393028,0.0010827469512377477,5.82931319710341,5.855756699150485,2.304122372312932,3.5984075509498608
Malta,2006,9.993636709873371,11.423867839998294,0.0010993954433009636,5.857849817677711,6.841781206333384,2.417535838672917,3.610995129740128
Malta,2007,10.118456112815092,11.423327368681665,0.0011826337462865037,5.722273421450968,6.235890361889221,2.3094843154543176,3.623845572210239
Malta,2008,10.3142538621905,11.504319972273857,0.0013324452337786195,5.500459057487726,6.552831309050448,2.3094843154543176,3.5949219304861897
Malta,2009,10.25184718657948,11.272584888827497,0.0012325734025455822,5.232177564043492,,2.3094843154543176,3.5658236130483507
Mauritius,2004,10.42938034428246,11.834573362032142,0.020815186380585625,5.58724865840025,3.491312537637019,4.274526973700919,5.4307168688263046
Mauritius,2005,10.431101461107817,11.821222334818748,0.020423349640878333,4.61512051684126,3.826923416170853,4.263762714180148,5.46781900296179
Mauritius,2006,10.460256434735458,11.823993442983957,0.019933337707450056,8.473564230746927,4.237252554212534,4.252881213992613,5.529389404184368
Mauritius,2007,10.55624233378658,11.787817846899605,0.019557499215530783,8.195830232595569,4.687226508823337,4.241880113550103,5.384816112164653
Mauritius,2008,10.780707360038102,11.821756317071936,0.01857638557293541,8.140509884733525,4.783417378822443,4.236333677010084,5.504279879767643
Mauritius,2009,10.644038023301833,11.881211933472937,0.01808546754638491,8.08282990895771,4.677023842413753,4.236889695929051,5.526181188407273
Mauritius,2010,10.668770300027361,11.819329433880116,0.017643435172595243,7.789422713373615,5.275821412701949,4.23410650459726,5.551602074774233
Mauritius,2011,10.875306017561027,11.81693649143606,0.020553978947749043,8.079403536842634,5.153053554607839,4.215426992190769,5.518674181373669
Mauritius,2012,10.943808432827133,11.805681642350507,0.02531030795616473,8.210033772092196,5.409415137760337,4.2017030805426,5.425415610775203
Mauritius,2013,10.942067448499406,11.789411090488594,0.024968997156865833,7.985903182979409,5.163713014222357,4.19592872565984,5.483759050678235
Mauritius,2015,10.823213012306502,11.778992097974335,0.025683990931130267,7.724225675574081,4.477196483609563,4.193145263110206,5.541706024280911
Mauritius,2016,10.918726150410167,11.776621150395648,0.020194707285519278,8.005500525210897,5.087423912961111,4.193377291911618,5.552704845944623
Mauritius,2017,11.008496526221968,11.785070205805502,0.016676832051716654,7.976274845120852,5.239326547083762,4.193029112359875,4.986918157954944
Mauritius,2018,10.890427658694144,11.717039498062409,0.01474081832149848,7.4912344342570085,5.092641188840996,4.194073983756398,5.375516474582088
Mauritius,2019,10.907750798665031,11.787356630655857,0.013738526110513289,7.481644652734594,4.841551294943967,4.19198314806508,5.35281907987913
Mauritius,2020,10.793647282625658,11.69010884390806,0.01317943511211408,7.220117768827977,4.123157702222436,4.192215562888099,5.288072206522734
Mexico,2002,13.600652173008147,11.787452524784392,1.8816458760225783,12.340702809284547,8.835460245257108,11.009844771651684,8.254891624983184
Mexico,2003,13.66943143750302,11.812049105063616,1.9459291964929573,12.40343000079525,8.653501564122426,10.94382551084334,8.599611843527816
Mexico,2004,13.781993587500171,11.82328303940662,1.961905350554834,12.540768901268626,8.950300730128651,10.943437944759355,8.727521105471425
Mexico,2005,13.833451363275751,11.848824160524828,1.8628882062774947,12.61073632146624,9.07950879186155,10.947421877913461,9.477209474407422
Mexico,2006,14.013072984578107,11.832755438714932,1.9633804601091809,12.776913764456149,8.891249727480753,10.947515757988775,9.45737751756364
Mexico,2007,14.152783842708372,11.858230653877031,1.9751730221697235,14.75147645803165,9.307345589188028,10.948262963773153,9.738983025592853
Mexico,2008,14.291036903690038,11.850777917486283,1.93093428275506,14.585013825879368,8.968016707440569,10.932615182142932,9.724340850552805
Mexico,2009,14.150634296484766,11.81574354430005,1.8425529164906207,12.61701826372543,8.878616835883085,10.929297341336964,9.72779179656336
Mexico,2011,14.493486527144832,11.807695314227857,1.745599177244639,12.327447834370515,9.25969808079977,10.923322351323526,9.783656452276494
Mexico,2012,14.518006341345679,11.819132611025971,1.8306996943302918,14.291195724997511,9.320254064008736,10.918318393886368,9.705404737103507
Mexico,2013,14.536543499617766,11.889657460164607,1.850279918040063,14.333582861009118,9.90521363660804,10.913437647821262,9.671041281456748
Mexico,2016,14.597438762011953,11.876174931114841,1.9337724991916918,14.628847653100047,9.045894598600594,10.96905543439019,9.668307371601841
Mexico,2018,14.731738556037373,11.908821296887401,1.8940653241566527,14.856275371915096,9.294746692757677,10.958131781976398,9.782242938775353
Mexico,2019,14.739961355426255,11.920246425675725,1.8424710666849684,14.633133145041727,9.394154779642738,10.776560530191336,9.700834504622172
Mexico,2020,14.670601670138225,11.890059683310332,1.9042296512058743,14.696111795918599,8.981355265138193,10.782504155432099,9.539292618500758
Mexico,2021,14.88419384034739,11.876231194759976,1.8854041213967894,14.656729119661824,8.968213610176496,10.78227577430037,9.583796963073576
Mongolia,2003,8.91714166154477,10.630879142655939,8.224157918341605,8.336789793778186,4.255381004489619,10.989518989277611,3.517158653093214
Mongolia,2004,9.084998952262254,10.596155451592374,8.226806700875816,9.817657295930935,4.379134957803343,10.988865345070147,3.666548633628923
Mongolia,2005,9.115929353022944,10.595112742121858,8.227365008827746,8.65084957622891,4.401308292955934,10.987694801816959,3.666548633628923
Mongolia,2006,9.50460831856704,10.464627178839892,8.228279147065285,8.82246957226897,4.669864163791648,10.992239087611983,3.5171162469697634
Mongolia,2007,9.730049895051257,10.463106911893744,8.229538549699342,9.835850903820317,4.862968272081703,10.99199499635414,3.666548633628923
Mongolia,2009,9.873561595945151,10.475606985927145,8.230201533906534,8.284504227258497,5.370365898080385,10.989924475698954,3.516904189374126
Mongolia,2010,9.928563972693068,10.533275516305695,8.230498218288247,8.524707743457274,5.613652603851721,10.989616986625972,3.666506025137044
Mongolia,2011,10.209473367368792,10.594003148512758,8.233166009485293,8.744510876044924,7.575749253394783,10.989569346958403,3.51694660449088
Montenegro,2007,9.923396383342842,11.024924857262834,1.9198790220063964,6.692238817330542,6.304246489453522,5.958898310398864,0.2642854946453849
Montenegro,2008,10.277601446046607,11.220517241841847,1.9198887969385827,6.791542438495271,6.2826282338881585,5.95782158268539,0.2642854946453849
Montenegro,2010,10.139527585585357,11.240214103448269,1.9198887969385827,6.7933059660064306,5.9809817566483545,5.956786832226589,2.9950177326161223
Morocco,2004,11.74702544151495,11.716550305043917,0.8295193260891326,11.514529178334245,5.910899107625643,9.638359472245906,8.367635613793357
Morocco,2005,11.939266153965708,11.662205601636678,0.7911884759553848,11.272987507123249,6.937818250225633,9.636899379915414,8.291974989501977
Morocco,2006,11.915528704057266,11.753549519947219,0.8544011436583051,11.263051427399803,7.037216640170742,9.635119803161828,8.272523170700591
Morocco,2007,12.355729134450396,11.68531911490202,0.675560097132894,11.216888588135694,7.469761723210723,9.635744850167558,8.272531198781358
Morocco,2009,12.371853468015901,11.709071476662201,0.9107956615921752,11.061111398024694,6.807376836605916,9.637258328726391,8.27251879172028
Morocco,2010,12.461190848796184,11.771299962711096,0.8528183089185816,11.419225082746214,6.879504622398846,9.635403963869948,8.272518061888364
Morocco,2012,12.69731628765594,11.804946293211808,0.8522143261670211,11.344216830475894,6.769692165948922,9.718872367386531,8.272515872389421
Morocco,2013,12.658990383495786,11.799278017638498,0.8586828052537672,11.552522069006141,6.950398382915586,9.72324682930561,8.272512588132017
Morocco,2014,12.784283900363931,11.843532482826586,0.7681232282080401,11.574609290338355,6.801307736279988,9.71084036947449,8.27251477763815
Morocco,2016,12.739816861681822,11.85619919423588,0.7222447113836411,11.337072938804855,6.167724425592671,9.468193032137323,8.272513682885682
Mozambique,2003,9.791230626023763,11.129801204001355,1.147751598228402,8.785463060346556,5.202530323062297,10.065819935051763,4.339976207367508
Mozambique,2004,10.13034918321875,11.127098532134077,1.0384552658435575,7.731535907177285,5.49326512629947,10.068878508813818,5.104437844491781
Mozambique,2005,10.19144614925155,11.270484408764034,1.7538816317912163,7.665226113847429,3.9265503047086834,10.07403798259761,5.399357850003764
Mozambique,2006,10.554193589920152,11.283856438104152,1.8175057270812567,8.34513874697806,4.40039031869084,10.075669501815216,5.54505466908583
Mozambique,2007,10.62261411906438,11.292949618450072,1.8252130502094759,6.785910433906794,5.042026289553908,10.080095966196346,5.060386447614641
Mozambique,2009,10.839302278120488,11.205446292479719,1.398786837519178,8.262171901204004,5.889550862076272,10.086880833439693,5.569053085809113
Mozambique,2010,10.989682789940726,11.361498798919065,1.5402557373160615,8.973692586013328,6.140955099675448,10.090325215797206,5.830339603543387
Mozambique,2011,11.187306699103324,11.45740410614614,1.5791058446331228,8.810111530663265,7.1041694791347565,10.092463530587155,5.394166362203986
Myanmar,2002,10.600937960915909,11.196762981936878,7.8354893388455915,10.043915939454447,4.0543902467150685,9.582291121344316,5.588612094469827
Myanmar,2003,10.575869483536806,11.242467534979284,7.836742172423925,9.961190262664417,3.8688023029735827,9.583785446367767,5.50104244382853
Myanmar,2004,10.561031106753545,11.3115752053233,7.839310020859875,10.859221500280526,5.070682494334973,9.586477010288608,5.687072203950181
Myanmar,2006,11.099035421092942,11.375804781397996,7.853274078799627,11.653174245342274,6.580225737006328,9.600233582922735,6.999009191297336
Myanmar,2007,11.210546834308365,11.41581857204313,7.852796609566677,11.608526511559617,4.699206827914474,9.609565539263974,6.850144325786909
Myanmar,2008,11.539284094747908,11.435939663527567,7.853278831168911,11.572504834818755,6.893416975040855,9.61611312506447,6.0146159028856285
Myanmar,2009,11.602081207829743,11.44388187791155,7.853475840379919,9.583175846450585,5.800848687489207,9.620078389472887,5.742870395110138
Myanmar,2010,11.598000802377435,11.450027197880186,7.852890156497132,9.548228272738559,9.217301834669087,9.62215451302102,6.859322550924806
Myanmar,2011,11.947824330726666,11.447242822909187,7.848003042404145,10.11413622409102,8.443645677561033,9.622506057911574,7.17117722566478
Myanmar,2017,12.594477682428117,11.445562692720726,7.835928098427796,12.636012456309206,7.812258813997242,9.389760665349087,8.499986865097647
Myanmar,2018,12.587611292097339,11.455017711622014,7.837219517929255,12.67930044654358,7.970021305966814,9.39050028036529,8.380615203445805
Myanmar,2019,12.334915989845777,11.470718136317602,7.8356617791807635,12.09079136423869,7.827989026941031,9.388294562557695,8.50388242347082
Namibia,2002,9.506752972217837,10.357661692774814,0.343530600988659,6.597691255637225,4.547437677975849,10.067850198011232,5.8533922479100635
Namibia,2003,9.886502452280206,10.419711910210566,0.344487646273233,5.697838920755353,4.389338562257614,10.067846662862127,4.709478719935711
Namibia,2004,9.764965154108852,10.725880218215174,0.34584484286787776,6.4638800382024595,4.82846784142765,10.067846662862127,4.374840159422015
Namibia,2005,9.909655988556503,10.795660895236084,0.3434360282799079,5.89465324117739,5.298019987335222,10.067843127700527,4.593964782145931
Namibia,2007,10.286049314417275,10.582840022073885,0.38559114493430807,6.06668796834557,5.902732064866052,10.067623923270306,4.883916020363625
Namibia,2008,10.116119382113459,10.562880799834602,0.3854437902342767,4.30406509320417,5.882195366450833,10.0676239236239,5.07773303762875
Namibia,2009,9.931882652048255,10.569886415240765,0.38554580733923305,2.6390573296152584,6.11486149080877,10.067623923270306,5.112753416015035
Namibia,2010,9.994311357837883,10.607621037044748,0.38567048077998484,6.718106946801721,4.979143433333722,10.06763806694172,5.205324499698872
Nepal,2003,10.036647408758244,11.284536361590392,6.094940575734992,10.235736598313034,1.0246610734581454,8.169821773926024,3.7217959970181975
Nepal,2004,9.894407321297347,11.305746972994775,6.0934238226007436,10.226796146380845,-0.540161750801499,8.16903956424218,3.7903072467440495
Nepal,2005,10.023058361154353,11.334318455241705,6.089140109007224,9.5277632689374,1.238890040019928,8.167588238942082,3.6167694846228873
Nepal,2006,9.861634682643496,11.338201879440353,6.088847085668538,9.885364314276439,,8.117789390415,3.631817674260236
Nepal,2007,10.2870107902767,11.354126879131083,6.0826230524443305,8.768418726857403,1.9301053369788752,8.116682077987766,4.598361344058761
Nepal,2008,10.242651814577115,11.351621839472045,6.086163403728724,8.411906747089136,0.6984247297659312,8.115712991006493,4.625014829208313
Nepal,2009,10.51077950568969,11.366892354405879,6.086113333997801,9.900081759401296,3.6774501123130934,8.114982210887067,4.108716973010309
Nepal,2010,10.510378752540884,11.401391386574339,6.082841509519848,8.900621712129782,4.145889270419217,8.11638323127404,4.563171904675614
Nepal,2011,10.745173265672449,11.407894188036678,6.082663065910465,9.615251993605629,4.267917853170947,8.160322309915648,4.595163139240893
Nepal,2016,11.329444256910149,11.499366686037556,6.059503769571774,11.507966523050218,4.674076383052257,8.161203726768598,5.203095754250066
Nepal,2017,11.36673362797396,11.423681846315864,6.062611186459798,11.103610455493016,5.292178381480227,8.161203726768598,5.291429413255036
Nepal,2019,11.595404064986084,11.509884482229241,6.049553879360748,12.03673345199329,5.225720512080666,8.161203726768598,5.447697501726897
Nepal,2020,11.649649158858066,11.51964014370011,6.047869297385253,12.167851432709975,4.8480581354522165,8.161203726768598,5.276889419134416
Nepal,2021,12.050615346475457,11.510479749371802,6.048514867143043,12.117689418894058,5.282978480021147,8.161203726768598,5.415236537116905
Netherlands (Kingdom of the),2016,15.5594383364363,12.460606330882475,7.088492762349557,11.22751664006557,10.835132348221904,7.005909894389634,8.07618942876366
Netherlands (Kingdom of the),2017,15.766375097661314,12.526695335886409,7.088151149498525,11.24663517038907,9.694689122997154,7.064148340749922,8.059949859331097
Netherlands (Kingdom of the),2018,15.807158936457455,12.95713348244041,7.087534648822002,11.187756570861694,,7.010684842268089,7.949619825775543
Netherlands (Kingdom of the),2019,15.775840582650154,13.035442032725305,7.084185236561344,11.180400361492902,8.937792796619116,7.011105775905098,7.926828463305994
Netherlands (Kingdom of the),2020,15.819331932696748,13.026546069032046,7.084445495612833,11.18368130938535,,7.061066627077208,7.97948810135168
New Caledonia,2002,8.855979518649578,10.3573300412176,0.0005831632605806342,6.066108090103747,3.476235386677401,5.819828552939704,4.424826671577764
New Caledonia,2003,8.98756631760696,10.332949909574163,0.0008829434240408003,6.886020786836131,4.190288109588656,5.814386362637019,4.488467816201949
New Caledonia,2004,9.173198192825847,10.33934444918973,0.0007497188905459459,5.933423390824364,3.0083947400717217,5.808399857116082,4.460182948840827
New Caledonia,2005,9.263031818927535,10.274404348139772,0.0009162467843529336,6.143231435579964,2.5601927550512413,5.802808685180987,4.393090207029862
New Caledonia,2006,9.477143488097452,10.275421729935347,0.0005831632605806342,5.995899144175848,5.968230284982449,5.798053153327421,4.362886288021454
New Caledonia,2007,9.45160867314894,10.278093888808296,0.000816333375890412,6.238324625039508,5.362068842890841,5.792403666309729,4.382734717257562
New Caledonia,2008,9.550629718915431,10.203198549019216,0.0006497888414970632,6.3784261836515865,6.809100865958284,5.785845118905531,4.390118804571218
New Caledonia,2009,9.581800474781662,10.212629885004471,0.0004165798852162327,5.547128664610824,6.431814172955687,5.781448734439328,4.382484863004576
New Caledonia,2010,9.691014988181669,10.190459998262412,0.000499875041651048,5.9441108507245115,6.6313865117421935,5.775261142877714,4.403951192089673
New Caledonia,2011,9.698575235212358,10.177509562205318,0.00043323947155908917,5.890854634208753,6.778042236314948,5.767807471105394,4.391894453872232
New Caledonia,2013,9.82973560674109,10.206989146415985,0.0005831632605806342,4.7522281023600215,6.973244168688903,5.761748102293951,4.394963425704601
New Caledonia,2014,9.90156969287931,10.210861952083599,0.0005165332404004024,4.782214685681202,6.756205701436703,5.761748102293951,4.375840875586795
New Caledonia,2016,9.621087130767318,10.032490739544976,0.0007330645758289756,4.6733009315653105,5.741771715114558,5.7620042118563255,4.249280647823195
New Zealand,2003,12.865519224050294,11.556884932470684,6.019679242559079,12.88560289217031,,8.888294246822937,6.88913168135723
New Zealand,2004,13.087864147154386,11.599680058993934,6.01855610918497,12.824076702967837,6.406057744931382,8.89022748843946,6.926023641660769
New Zealand,2005,13.173044847165357,11.58350600877155,6.018269277200475,12.884519083447723,4.231602759314721,8.883049834252603,6.938092904076006
New Zealand,2006,13.196535424886136,11.568259883007432,6.017363058326507,12.731928180744116,7.3899431527217345,8.868332843856292,7.009256482064238
New Zealand,2007,13.3961788134044,11.62870827929481,6.017382952822342,12.723359351478368,7.652464926532771,8.811095875681074,7.122061899383362
New Zealand,2008,13.472566448882692,11.626958366544454,6.017597057507116,12.701937194177061,7.261120700287344,8.870913775528534,7.264853508322962
New Zealand,2012,13.815735865913865,11.620042936277159,6.016617785301407,12.599575056476484,6.927771272729763,8.865680034162624,7.114347611438296
New Zealand,2013,13.905509498986888,11.628611191699902,6.016901394881755,12.538526830787967,6.7410993592226225,8.86193522048026,7.114289658488958
New Zealand,2014,14.010133209003634,11.6650257584771,6.016327389110944,12.607775552091558,6.817626974143191,8.800896358512468,7.114235769399808
New Zealand,2015,13.824716309294155,11.641666024860273,6.01627215308636,12.584102061051244,,8.845252588108526,7.114403527767149
New Zealand,2018,13.996047665589302,11.646020012191691,6.015349923401681,12.648408510002556,6.712954421817651,8.836929216926913,7.114329310869758
New Zealand,2020,14.034914533104669,11.705410201250602,6.011736386202512,12.950490245216033,7.7041440320747325,8.822680098585536,7.114311009966302
New Zealand,2021,14.159878220895433,11.697739745678156,6.0117360187278495,12.830161104220792,7.09469540375213,8.824499303789851,7.114196113309618
Nicaragua,2002,10.261696527580586,11.592811852734137,2.1436460226572045,9.342683558963897,5.322522055244854,8.138001327574862,7.265507517430705
Nicaragua,2003,10.287856697349557,11.746610855330454,2.145757778618911,9.39099387166944,4.624482497020464,8.139982290136073,7.247177624036821
Nicaragua,2004,10.498191212001013,11.694551780139724,2.1296552952394814,10.023978030870751,4.839451481712757,8.141002517797778,7.044342622428807
Nicaragua,2005,10.620750960095986,11.644080035188939,2.1473649526087666,9.44826306071698,5.489350863944013,8.14341360998451,7.644163078199983
